DATACODE,CARDTYPE,STUDYID,YEAR,MONTH,STAND,PLOT,LOGNUM,SPECIES,DECAY,POSITION,DIAM1A,DIAM1B,DIAM2A,DIAM2B,DIAM3A,DIAM3B,LENGTH,BARKCOV,HOLLOW,CWDSRCE,STDIAMCORR
TD012,1,HSGY,1994,3,NCNA,  29,3002,TSHE,2,L,52,,41,,28,,14.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,3002,TSHE,2,L,17,,16,,10,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,3002,TSHE,2,L,39,,38,,34,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,3002,TSHE,2,L,38,,35,,34,,2.3,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,TSHE,2,L,28,,20,,10,,5.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,TSHE,2,L,16,,16,,12,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,TSHE,2,L,27,,23,,21,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,TSHE,2,L,27,,30,,34,,2.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,PISI,2,L,70,,47,,16,,17.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,TSHE,3,L,35,,17,,5,,8.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,TSHE,3,L,26,,25,,6,,13.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,TSHE,3,L,18,,22,,2,,8.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,PISI,2,L,6,,22,,33,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,PISI,3,L,80,,56,,5,,9.9,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,,TSHE,3,L,16,,17,,10,,6.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,1009,TSHE,2,S,46,,,,36,,6.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  29,1008,TSHE,2,S,50,,,,20,,21.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,S,60,,,,30,,1.3,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,L,31,,22,,20,,2.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,2,L,68,,67,,65,,2.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,S,75,,,,40,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,L,32,,29,,26,,2.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,3,S,15,,,,9,,4.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,25,,19,,20,,5.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,3,S,51,,,,49,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,4,S,64,,,,42,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,3,L,60,,56,,51,,4.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,L,25,,20,,17,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,3,L,27,,22,,12,,3.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,L,32,,39,,30,,2.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,4,L,38,,35,,36,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,L,22,,18,,23,,3.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,L,35,,37,,27,,5.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,L,20,,32,,23,,3.1,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,3,L,76,,71,,65,,9.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,S,65,,,,35,,1.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,75,40,80,60,60,30,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,2,L,22,,14,,1,,6.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,25,10,20,15,10,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,25,,40,15,20,10,2.3,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,120,40,80,35,150,20,7.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,3,L,57,,31,,20,,15.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,2,L,32,,28,,24,,4.3,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,4,S,50,,,,35,,1.3,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,L,43,,39,,36,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,L,60,,55,,41,,6.3,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,1847,TSHE,1,S,51,,,,40,,17.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,1856,TSHE,2,S,42,,,,26,,7.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,4,L,110,,98,,95,,4.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,4,S,130,,,,110,,2.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,2,L,46,,31,,23,,12.9,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,3,L,64,,51,,39,,15.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,4,L,60,,50,,40,,2.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,95,35,95,35,50,3,2.9,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,S,80,,,,40,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,3,L,56,,46,,36,,11.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,2,S,51,,,,25,,1.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,3,L,23,,18,,13,,11.9,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,L,40,,41,,36,,1.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,3,S,74,,,,64,,1.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,1,S,22,,,,1,,16.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,3,L,58,,54,,53,,4.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,50,30,30,,50,20,3.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,L,55,,36,,33,,4.1,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,S,39,,,,37,,1.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,3,L,41,,25,,21,,15.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,L,69,,64,,59,,3.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,2,L,13,,11,,8,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,3,S,12,,,,8,,8.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,L,55,,51,,48,,4.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,L,37,,28,,22,,3.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,L,40,,37,,35,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,L,25,,28,,17,,5.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,PISI,3,L,12,,10,,7,,7.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,L,35,,25,,22,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,40,20,40,15,40,10,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,60,30,60,25,35,,5.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,3,L,22,,16,,11,,9.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,5,L,50,40,45,,35,,7.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,25,,30,10,20,10,1.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,4,L,12,,11,,10,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,TSHE,4,S,120,,,,80,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  30,,UNKN,5,L,100,,120,80,100,80,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,26,,33,,37,,6.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,20,,23,,20,,4.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,25,,25,,28,,7.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,32,,32,,32,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,27,,20,,5,,10.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,28,,16,,10,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,35,,35,,35,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,32,,25,,25,,5.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,10,,20,,25,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,38,,32,,25,,12.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,65,,57,,10,,14.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,20,,20,,20,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,30,,27,,25,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,25,,21,,18,,4.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,S,40,,40,,40,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,20,,18,,1,,9.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,42,,42,,42,,1.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,S,49,,,,39,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,39,,38,,37,,5.3,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,S,35,,,,30,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,S,32,,,,30,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,25,,20,,10,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,1,L,35,,30,,10,,5.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,26,,26,,28,,3.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,27,,30,,31,,2.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,15,,17,,20,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,20,,20,,20,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,30,,30,,30,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,28,,28,,28,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,30,,30,,30,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,25,,25,,25,,3.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,S,30,,30,,30,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,30,,27,,25,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,14,,,,31,,8.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,1143,TSHE,2,S,35,,,,30,,6.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,1144,TSHE,2,S,35,,,,30,,7.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,31,,31,,31,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,20,,15,,1,,5.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,36,,36,,36,,4.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,S,25,,25,,20,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,47,,38,,27,,15.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,35,,30,,25,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,30,,30,,30,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,25,,33,,35,,7.9,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,36,,40,,39,,8.9,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,33,,,,36,,9.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,S,34,,,,1,,35.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,S,68,,,,37,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,S,58,,,,20,,2.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,12,,15,,21,,6.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,30,,30,,30,,2.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,23,,25,,25,,5.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,25,,30,,42,,5.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,S,51,,,,1,,41.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,1146,TSHE,1,S,40,,,,1,,38.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,13,,20,,24,,3.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,15,,27,,35,,6.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,46,,45,,45,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,40,,40,,40,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,16,,26,,28,,10.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,S,51,,,,45,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,9,,11,,22,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,17,,14,,10,,6.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,8,,15,,20,,2.3,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,1152,TSHE,2,L,44,,36,,31,,15.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,32,,32,,32,,3.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,25,,20,,9,,12.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,50,,44,,43,,11.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,15,,12,,10,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,S,43,,,,39,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,47,,34,,34,,13.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,18,,15,,7,,4.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,39,,37,,28,,10.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,15,,,,1,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,PISI,4,S,150,,,,100,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,33,,28,,16,,7.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,30,,30,,30,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,28,,29,,31,,3.9,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,25,,25,,25,,1.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,25,,22,,20,,6.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,40,,30,,20,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,32,,34,,37,,4.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,S,41,,,,40,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,PISI,4,L,60,,90,,100,,11.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,S,41,,,,35,,8.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,1150,TSHE,2,S,42,,,,37,,5.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,1149,TSHE,2,L,41,,39,,33,,7.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,24,,39,,50,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,20,,20,,20,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,38,,38,,38,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,S,15,,15,,15,,1.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,24,,21,,12,,6.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,3,L,32,,32,,36,,2.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,26,,19,,9,,9.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,35,,42,,40,,4.1,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,4,L,30,,30,,30,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  31,,TSHE,2,L,30,,27,,25,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,7587,TSHE,2,S,37,,,,35,,4.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,25,,25,,25,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,20,,20,,23,,4.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,36,,36,,36,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,53,,51,,47,,9.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,7609,TSHE,1,S,10,,,,1,,22.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,32,,32,,32,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,39,,27,,10,,10.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,16,,12,,9,,5.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,43,,25,,1,,20.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,30,,38,,41,,8.3,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,S,25,,25,,25,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,25,,25,,25,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,27,,27,,20,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,2,L,16,,12,,5,,4.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,41,,31,,20,,3.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,20,,31,,36,,11.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,S,15,,15,,15,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,PISI,3,L,120,,120,,120,,7.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,PISI,3,S,150,,,,120,,2.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,34,,38,,38,,4.9,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,8021,TSHE,2,L,30,,35,,39,,6.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,49,,40,,35,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,UNKN,4,L,17,,17,,17,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,25,,24,,22,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,24,,20,,32,,3.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,25,,25,,25,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,2,L,28,,31,,32,,8.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,41,,41,,54,,11.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,30,,30,,30,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,34,,34,,34,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,30,,23,,11,,7.1,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,35,,35,,35,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,43,,48,,54,,5.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,22,,25,,26,,5.4,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,7587,TSHE,2,S,45,,,,40,,7.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,2,L,42,,38,,10,,16.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,46,,40,,10,,22.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,40,,40,,40,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,7517,TSHE,2,S,30,,,,25,,4.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,2,S,54,,,,30,,30.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,30,,,,10,,16.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,30,,,,10,,16.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,30,,,,10,,10.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,35,,30,,25,,11.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,42,,33,,1,,20.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,54,,39,,35,,14.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,23,,15,,11,,7.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,7521,TSHE,2,L,68,,47,,42,,10.9,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,S,20,,20,,20,,1.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,2,L,81,,58,,45,,5.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,30,,30,,30,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,2,L,20,,20,,20,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,54,,49,,47,,11.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,PISI,3,L,95,,90,,85,,12.3,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,S,24,,24,,24,,1.7,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,S,20,,20,,20,,1.2,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,30,,30,,30,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,30,,30,,30,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,30,,30,,30,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,45,,40,,26,,13.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,10,,15,,20,,5.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,25,,25,,25,,2.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,20,,20,,20,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,30,,30,,30,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,30,,30,,30,,2.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,30,,17,,1,,12.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,35,,35,,35,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,35,,35,,35,,3.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,7514,TSHE,2,S,42,,,,20,,25.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,14,,19,,25,,6.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,8045,TSHE,2,S,27,,,,15,,20.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,42,,41,,36,,9.8,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,72,,54,,41,,20.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,57,,45,,37,,18.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,25,,20,,10,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,30,,20,,10,,5.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,40,,38,,33,,5.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,38,,23,,20,,10.6,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,2,L,27,,27,,27,,3.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,7556,TSHE,2,S,45,,,,30,,2.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,32,,32,,29,,6.5,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,2,L,36,,32,,31,,8.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,4,L,30,,30,,30,,4.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,1,L,29,,20,,10,,7.0,,1,,
TD012,1,HSGY,1994,3,NCNA,  33,,TSHE,3,L,43,,32,,30,,10.0,,1,,
